Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
19:30:00,24.5,0.08,0.081,0.081,0.08,0.082,0.082,0.082,0.084,0.081,0.312,0.126,0.404,0.126,0.409,0.126,0.082,0.081,0.127,0.137,0.124,0.124,0.126,0.127,0.082,0.081,0.409,0.13,0.359,0.125,0.423,0.128,0.082,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.08,0.08,0.081
20:00:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.084,0.082,0.311,0.126,0.391,0.126,0.396,0.126,0.082,0.081,0.127,0.137,0.124,0.124,0.126,0.127,0.082,0.081,0.412,0.13,0.358,0.125,0.427,0.128,0.083,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.08,0.08,0.081
20:30:00,24.4,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.084,0.082,0.309,0.126,0.401,0.126,0.406,0.126,0.082,0.081,0.127,0.138,0.124,0.124,0.126,0.127,0.082,0.082,0.406,0.13,0.362,0.126,0.42,0.128,0.083,0.081,0.123,0.126,0.131,0.136,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.08,0.08,0.081
21:00:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.084,0.082,0.303,0.126,0.412,0.126,0.399,0.126,0.082,0.081,0.127,0.138,0.124,0.124,0.126,0.127,0.082,0.081,0.406,0.13,0.364,0.126,0.423,0.128,0.082,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.08,0.08,0.081
21:30:00,24.5,0.08,0.081,0.081,0.08,0.082,0.082,0.082,0.084,0.082,0.297,0.126,0.417,0.126,0.403,0.126,0.082,0.081,0.127,0.138,0.124,0.124,0.126,0.127,0.082,0.082,0.4,0.13,0.362,0.125,0.414,0.128,0.082,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
22:00:00,24.4,0.08,0.081,0.081,0.08,0.082,0.082,0.082,0.083,0.082,0.291,0.126,0.39,0.126,0.409,0.126,0.082,0.081,0.127,0.138,0.124,0.124,0.126,0.127,0.083,0.081,0.403,0.13,0.362,0.126,0.41,0.128,0.083,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.081,0.08,0.081
22:30:00,24.4,0.08,0.081,0.08,0.08,0.082,0.082,0.082,0.083,0.082,0.286,0.126,0.389,0.126,0.406,0.126,0.082,0.081,0.127,0.138,0.124,0.124,0.126,0.127,0.082,0.081,0.408,0.131,0.36,0.126,0.407,0.127,0.083,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.081,0.081,0.082,0.08,0.08,0.081
23:00:00,24.4,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.287,0.126,0.396,0.126,0.399,0.126,0.082,0.081,0.128,0.138,0.124,0.124,0.126,0.127,0.082,0.081,0.418,0.13,0.361,0.125,0.411,0.127,0.082,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
23:30:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.291,0.126,0.39,0.126,0.411,0.126,0.082,0.081,0.128,0.138,0.124,0.124,0.126,0.127,0.083,0.081,0.41,0.131,0.365,0.125,0.409,0.128,0.083,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.082,0.082,0.081,0.082,0.081,0.08,0.081
24:00:00,24.4,0.08,0.082,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.292,0.126,0.385,0.126,0.4,0.126,0.082,0.081,0.128,0.138,0.124,0.124,0.126,0.127,0.083,0.081,0.419,0.131,0.365,0.126,0.411,0.128,0.083,0.081,0.123,0.126,0.131,0.137,0.127,0.13,0.086,0.083,0.082,0.082,0.082,0.082,0.081,0.08,0.081
