Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,17:30:00,1:00:00,8:00:00,5:00:00,12:30:00,2:00:00,16:30:00,12:00:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,-0.067,0.8,0.033,-0.533,-0.033,-0.467,0.033,0.033,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:45:00,3:45:00,7:15:00,21:15:00,0:15:00,0:45:00,12:45:00,18:15:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:45:00,3:35:00,7:00:00,23:24:23,0:00:00,0:51:26,12:30:00,18:00:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,0.033,-0.033,0.067,0.8,0,0,0.033,0.8,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:15:00,0:15:00,2:15:00,23:45:00,0:15:00,0:15:00,5:15:00,0:15:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00:00,0:00:00,2:15:00,22:47:30,?????,?????,5:00:00,0:00:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,-0.567,0.367,-0.033,0.033,0.1,0.033,-0.033,0.467,Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,1,1,1,1,1,R-Squared [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:15:00,0:15:00,1:45:00,7:45:00,0:15:00,16:15:00,0:15:00,0:15:00,t at Max V [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,0:00:00,1:30:00,7:30:00,0:00:00,16:00:00,0:00:00,0:00:00,Lagtime [600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
